20	1206717
20	1216416
20	1217230
20	1218157
20	1220628
20	1227278
20	1235305
20	1238249
20	1238533
20	1244957
20	1256877
20	1257173
20	1258513
20	1258704
20	1272295
20	1272815
20	1284251
20	1291149
20	1292033
20	1294541
20	1296139
20	1303648
20	1310672
20	1312294
20	1312786
20	1315440
20	1318554
20	1328462
20	1328831
20	1330465
20	1335808
20	1336619
20	1338166
20	1338707
20	1340527
20	1347895
20	1348895
20	1349439
20	1350366
20	1354492
20	1358694
20	1363992
20	1368645
20	1369391
20	1369478
20	1379453
20	1381135
20	1381683
20	1386382
20	1392633
20	1393735
20	1394332
20	1394813
20	1399661
20	1401887
20	1403888
20	1410743
20	1411544
20	1413543
20	1418029
20	1421627
20	1428402
20	1428454
20	1447563
20	1448428
20	1454025
20	1455718
20	1457132
20	1463414
20	1463986
20	1466298
20	1473489
20	1474203
20	1475430
20	1498426
20	1499276
20	1500650
20	1504882
20	1507507
20	1510246
20	1510966
20	1512538
20	1512623
20	1513596
20	1513760
20	1516154
20	1524117
20	1525853
20	1528986
20	1529402
20	1542031
20	1552348
20	1561204
20	1597255
20	1600125
20	1608773
20	1615688
20	1616816
20	1617514
20	1625251
20	1627288
20	1645571
20	1646772
20	1653387
20	1654863
20	1656519
20	1659126
20	1660493
20	1661355
20	1661478
20	1661816
20	1662326
20	1662592
20	1664615
20	1665050
20	1665504
20	1667770
20	1670966
20	1671665
20	1673401
20	1680048
20	1682621
20	1683250
20	1683813
20	1683959
20	1684576
20	1686447
20	1689633
20	1690549
20	1694183
20	1699510
20	1700435
20	1707382
20	1716622
20	1717306
20	1719870
20	1721789
20	1722316
20	1727042
20	1728298
20	1728678
20	1731625
20	1734082
20	1741051
20	1745352
20	1754642
20	1756283
20	1756744
20	1763919
20	1768362
20	1793404
20	1824962
20	1831504
20	1833292
20	1848829
20	1851738
20	1852149
20	1855569
20	1857976
20	1866018
20	1872437
20	1890990
20	1892592
20	1898852
20	1903655
20	1910208
20	1912065
20	1912699
20	1914053
20	1924740
20	1926891
20	1928146
20	1928876
20	1929381
20	1930084
20	1933873
20	1940244
20	1940722
20	1952286
20	1967894
20	1994352
20	1997708
20	2004765
20	2008442
20	2012487
20	2024831
20	2034931
20	2037315
20	2046618
20	2050099
20	2052937
20	2053863
20	2054515
20	2054845
20	2059211
20	2069863
20	2070645
20	2070653
20	2075390
20	2077127
20	2079998
20	2086353
20	2112440
20	2117233
20	2122413
20	2124602
20	2126052
20	2130225
20	2131707
20	2138800
20	2141274
20	2143219
20	2144351
20	2150735
20	2151746
20	2152653
20	2152725
20	2155932
20	2156164
20	2156181
20	2157677
20	2158624
20	2160585
20	2171346
20	2179729
20	2180505
20	2187552
20	2191362
20	2198337
20	2199055
20	2209336
20	2216792
20	2217535
20	2229634
20	2229786
20	2235602
20	2238581
20	2241427
20	2267702
20	2280888
20	2282177
20	2284442
20	2294297
20	2294657
20	2302593
20	2316853
20	2318317
20	2323655
20	2326944
20	2334719
20	2335014
20	2335944
20	2336433
20	2340299
20	2343691
20	2344369
20	2344451
20	2344539
20	2345269
20	2345464
20	2347420
20	2352930
20	2353759
20	2354609
20	2355963
20	2360075
20	2369274
20	2379170
20	2385287
20	2393164
20	2407722
20	2411731
20	2411879
20	2418166
20	2425934
20	2427878
20	2434663
20	2441617
20	2445533
20	2446053
20	2448573
20	2450930
20	2452700
20	2454873
20	2458350
20	2470631
20	2475418
20	2476330
20	2477736
20	2487591
20	2495648
20	2495946
20	2498012
20	2498321
20	2511579
20	2513410
20	2515653
20	2516178
20	2520604
20	2522536
20	2522684
20	2525697
20	2526323
20	2527129
20	2529284
20	2532002
20	2533915
20	2534184
20	2540912
20	2546156
20	2551293
20	2553690
20	2556077
20	2559359
20	2571731
20	2577363
20	2588768
20	2594696
20	2597181
20	2597210
20	2605654
20	2606756
20	2609229
20	2611781
20	2613623
20	2614405
20	2616002
20	2617264
20	2622730
20	2624744
20	2625967
20	2628419
20	2630079
20	2630436
20	2633325
20	2634285
20	2638354
20	2639728
20	2643833
20	2651702
20	2665268
20	2665956
20	2666401
20	2666972
20	2672637
20	2676135
20	2690066
20	2713469
20	2713483
20	2717474
20	2720958
20	2734607
20	2742852
20	2755578
20	2766949
20	2769416
20	2769585
20	2775425
20	2780762
20	2787408
20	2796485
20	2797764
20	2810592
20	2811417
20	2831450
20	2835934
20	2836148
20	2837626
20	2838166
20	2849974
20	2850721
20	2854849
20	2855038
20	2858849
20	2859566
20	2864893
20	2867547
20	2880787
20	2894312
20	2900291
20	2910479
20	2912086
20	2926228
20	2932772
20	2975929
20	2982245
20	2982823
20	2986240
20	2988474
20	2990499
20	2994065
20	3005684
20	3007694
20	3012419
20	3013557
20	3015198
20	3021041
20	3022136
20	3022927
20	3025866
20	3027415
20	3028033
20	3032366
20	3033205
20	3033479
20	3039524
20	3040518
20	3040628
20	3042034
20	3042981
20	3052951
20	3053935
20	3058938
20	3060201
20	3062903
20	3072606
20	3073810
20	3084913
20	3085487
20	3087359
20	3116432
20	3116883
20	3117022
20	3137744
20	3141734
20	3146037
20	3146041
20	3149725
20	3159346
20	3162560
20	3169476
20	3172771
20	3191722
20	3191723
20	3192798
20	3202220
20	3219181
20	3220215
20	3231988
20	3241245
20	3249020
20	3254249
20	3261215
20	3274633
20	3275819
20	3280936
20	3281495
20	3281665
20	3292626
20	3306530
20	3314333
20	3317061
20	3321988
20	3323709
20	3330793
20	3330801
20	3333166
20	3336192
20	3336218
20	3338276
20	3345587
20	3348749
20	3350620
20	3353423
20	3363429
20	3373437
20	3377970
20	3379147
20	3383019
20	3398847
20	3404120
20	3410634
20	3414757
20	3427658
20	3430085
20	3434495
20	3434906
20	3436811
20	3438953
20	3440239
20	3441674
20	3442071
20	3443917
20	3456629
20	3464447
20	3465413
20	3467027
20	3468732
20	3473520
20	3482616
20	3489906
20	3499982
20	3509359
20	3513416
20	3517232
20	3518134
20	3518135
20	3520111
20	3523120
20	3523275
20	3536203
20	3549166
20	3550790
20	3555610
20	3570080
20	3577359
20	3587084
20	3587106
20	3597598
20	3598456
20	3599489
20	3601166
20	3601983
20	3602510
20	3603158
20	3607044
20	3608928
20	3610589
20	3612124
20	3613805
20	3626321
20	3627925
20	3629544
20	3631415
20	3635158
20	3635570
20	3640344
20	3649632
20	3652978
20	3657065
20	3660902
20	3662253
20	3667748
20	3671490
20	3676466
20	3677095
20	3680463
20	3685444
20	3693012
20	3694625
20	3700024
20	3704135
20	3705176
20	3705235
20	3719488
20	3724401
20	3736407
20	3737085
20	3738662
20	3752939
20	3770324
20	3775162
20	3776027
20	3780158
20	3780160
20	3780857
20	3786273
20	3786892
20	3788005
20	3795506
20	3797655
20	3807926
20	3823628
20	3824546
20	3824585
20	3832649
20	3838205
20	3839777
20	3843259
20	3849289
20	3860757
20	3860858
20	3872987
20	3873092
20	3879882
20	3882311
20	3885810
20	3890951
20	3892230
20	3895882
20	3897559
20	3899009
20	3899973
20	3910938
20	3922820
20	3929292
20	3930625
20	3930806
20	3931602
20	3932799
20	3940115
20	3942044
20	3945171
20	3950153
20	3956227
20	3959036
20	3965697
20	3971557
20	3979425
20	3990477
20	3992130
20	3993075
20	4003234
20	4012058
20	4021562
20	4035810
20	4038767
20	4039145
20	4039609
20	4045232
20	4045872
20	4048870
20	4050067
20	4050928
20	4052527
20	4060198
20	4060592
20	4065137
20	4066548
20	4068670
20	4069156
20	4071341
20	4071351
20	4071895
20	4074739
20	4087763
20	4092195
20	4092421
20	4096614
20	4097465
20	4107003
20	4107970
20	4111438
20	4112367
20	4115975
20	4117879
20	4123965
20	4125738
20	4130085
20	4133166
20	4135033
20	4136062
20	4155521
20	4159335
20	4165244
20	4178423
20	4203742
20	4204545
20	4205414
20	4208579
20	4210072
20	4227236
20	4255571
20	4260218
20	4273701
20	4292356
20	4295857
20	4297475
20	4299833
20	4302914
20	4304312
20	4306264
20	4310977
20	4321071
20	4322091
20	4326395
20	4332973
20	4343821
20	4344185
20	4345142
20	4349378
20	4351114
20	4353389
20	4366637
20	4374565
20	4378952
20	4380981
20	4384878
20	4390996
20	4392384
20	4396724
20	4401719
20	4408524
20	4409555
20	4422115
20	4424558
20	4431651
20	4439599
20	4454982
20	4458219
20	4460649
20	4462152
20	4462516
20	4468340
20	4469569
20	4484587
20	4487527
20	4501796
20	4511508
20	4519983
20	4521063
20	4528586
20	4539260
20	4541935
20	4547067
20	4564268
20	4566007
20	4571910
20	4572622
20	4580653
20	4580659
20	4580822
20	4583697
20	4588817
20	4589159
20	4590266
20	4595247
20	4595661
20	4598444
20	4600000
20	4613745
20	4613873
20	4616453
20	4617264
20	4621826
20	4624422
20	4627672
20	4635001
20	4638001
20	4641508
20	4648759
20	4655424
20	4657805
20	4664374
20	4668190
20	4668235
20	4673330
20	4674728
20	4676209
20	4684173
20	4692075
20	4695899
20	4696612
20	4704696
20	4719578
20	4722065
20	4726587
20	4730596
20	4737530
20	4737701
20	4739577
20	4741155
20	4743693
20	4743908
20	4748739
20	4749457
20	4754042
20	4756752
20	4757720
20	4761877
20	4768475
20	4778799
20	4780756
20	4794428
20	4796034
20	4802486
20	4803072
20	4808299
20	4808329
20	4812377
20	4814057
20	4820341
20	4823329
20	4823348
20	4824266
20	4824452
20	4828816
20	4839174
20	4850186
20	4852963
20	4853410
20	4854860
20	4862817
20	4863104
20	4880132
20	4886527
20	4892485
20	4895706
20	4903489
20	4903925
20	4911621
20	4913859
20	4914097
20	4921801
20	4922648
20	4924151
20	4942792
20	4942899
20	4943417
20	4944187
20	4944657
20	4945545
20	4947451
20	4947582
20	4947775
20	4949370
20	4949766
20	4953130
20	4953218
20	4954109
20	4955234
20	4960626
20	4964128
20	4965192
20	4968642
20	4969015
20	4977354
20	4979252
20	5002047
20	5002329
20	5010611
20	5021323
20	5021471
20	5033824
20	5040557
20	5043019
20	5044461
20	5062840
20	5070020
20	5071382
20	5072373
20	5080379
20	5083173
20	5084276
20	5090833
20	5094493
20	5094560
20	5097837
20	5100990
20	5102607
20	5105482
20	5106849
20	5107632
20	5116858
20	5140706
20	5145860
20	5146197
20	5149085
20	5150896
20	5155366
20	5156258
20	5156353
20	5156432
20	5167752
20	5173014
20	5178081
20	5187401
20	5187831
20	5190307
20	5208001
20	5212592
20	5215246
20	5215316
20	5221993
20	5223122
20	5226411
20	5231783
20	5232879
20	5234517
20	5236854
20	5242946
20	5243527
20	5246342
20	5247531
20	5252067
20	5256228
20	5256836
20	5261161
20	5269853
20	5275657
20	5277471
20	5278336
20	5280465
20	5280839
20	5281850
20	5286330
20	5286928
20	5288691
20	5289619
20	5290435
20	5293792
20	5300605
20	5301225
20	5301416
20	5302268
20	5303337
20	5305413
20	5313928
20	5314429
20	5320851
20	5323468
20	5326434
20	5326511
20	5326660
20	5334838
20	5336937
20	5337305
20	5339536
20	5354510
20	5358527
20	5360351
20	5360429
20	5362194
20	5372469
20	5373351
20	5377074
20	5377128
20	5377369
20	5390447
20	5405322
20	5408475
20	5410361
20	5419440
20	5429048
20	5429055
20	5432203
20	5435908
20	5437735
20	5437744
20	5442842
20	5443724
20	5447329
20	5448815
20	5452897
20	5456940
20	5460271
20	5463395
20	5473577
20	5484206
20	5485016
20	5485434
20	5486500
20	5490935
20	5502350
20	5507034
20	5509624
20	5512981
20	5513226
20	5514264
20	5514540
20	5518456
20	5525709
20	5532817
20	5540231
20	5546352
20	5549744
20	5550145
20	5553462
20	5555745
20	5556686
20	5559699
20	5569258
20	5576286
20	5578836
20	5579140
20	5582548
20	5589268
20	5596521
20	5602366
20	5605406
20	5624262
20	5627592
20	5628166
20	5634770
20	5635153
20	5635646
20	5639583
20	5644716
20	5654462
20	5654661
20	5655925
20	5674380
20	5681042
20	5686379
20	5691054
20	5695250
20	5699460
20	5707109
20	5710238
20	5713231
20	5721181
20	5722506
20	5725057
20	5733041
20	5735701
20	5754003
20	5762289
20	5767236
20	5768941
20	5771896
20	5773325
20	5774689
20	5775562
20	5775884
20	5777056
20	5778212
20	5779850
20	5782584
20	5784987
20	5784997
20	5792503
20	5803169
20	5804091
20	5808967
20	5809144
20	5809747
20	5810527
20	5812373
20	5813125
20	5814453
20	5817357
20	5821560
20	5822610
20	5827736
20	5837159
20	5846748
20	5848219
20	5848530
20	5860647
20	5878611
20	5882944
20	5889337
20	5893132
20	5900669
20	5911277
20	5917196
20	5923828
20	5928403
20	5930573
20	5932104
20	5934424
20	5939638
20	5939785
20	5946414
20	5948421
20	5958367
20	5958971
20	5959244
20	5969494
20	5972522
20	5974701
20	5977189
20	5977648
20	5980041
20	5982833
20	5986173
20	5986250
20	5987212
20	5990726
20	5997100
20	5999929
20	6004284
20	6004600
20	6010524
20	6013970
20	6028076
20	6028435
20	6055170
20	6058041
20	6058635
20	6068752
20	6077725
20	6078437
20	6080051
20	6086609
20	6092322
20	6095567
20	6098684
20	6099458
20	6120479
20	6124084
20	6130140
20	6136316
20	6140311
20	6155721
20	6163149
20	6169158
20	6178653
20	6186522
20	6187589
20	6189872
20	6190098
20	6190921
20	6190923
20	6211244
20	6217057
20	6227395
20	6227811
20	6228139
20	6229361
20	6232719
20	6234986
20	6235756
20	6242610
20	6245096
20	6245977
20	6247483
20	6257965
20	6269265
20	6269405
20	6272029
20	6283526
20	6285365
20	6288732
20	6293538
20	6293812
20	6302596
20	6311277
20	6315183
20	6319701
20	6324868
20	6330703
20	6332400
20	6332995
20	6334227
20	6338192
20	6345189
20	6352608
20	6362163
20	6364214
20	6373382
20	6382174
20	6390224
20	6390974
20	6397595
20	6401100
20	6403092
20	6404351
20	6406688
20	6410888
20	6412127
20	6420613
20	6426272
20	6428681
20	6430456
20	6438083
20	6440154
20	6440753
20	6441903
20	6447485
20	6448179
20	6454462
20	6455742
20	6458185
20	6462209
20	6463587
20	6473904
20	6474916
20	6482650
20	6486157
20	6488178
20	6520100
20	6520175
20	6524976
20	6528566
20	6531443
20	6541056
20	6543213
20	6549692
20	6549783
20	6563757
20	6585232
20	6590623
20	6602225
20	6603635
20	6623109
20	6625388
20	6637541
20	6639946
20	6644452
20	6655395
20	6664331
20	6665282
20	6672008
20	6687137
20	6690400
20	6694799
20	6694813
20	6697398
20	6723994
20	6732573
20	6733749
20	6746236
20	6746318
20	6750280
20	6751837
20	6758532
20	6776291
20	6783521
20	6785515
20	6798437
20	6800749
20	6801594
20	6815728
20	6815882
20	6819632
20	6827282
20	6834079
20	6840199
20	6843794
20	6846643
20	6847704
20	6853255
20	6856347
20	6856470
20	6856770
20	6859991
20	6860211
20	6864517
20	6867479
20	6874637
20	6882699
20	6894902
20	6904000
20	6919146
20	6924319
20	6929367
20	6932066
20	6933095
20	6933309
20	6965727
20	6968742
20	6968823
20	6981049
20	6992781
20	7007930
20	7016768
20	7017234
20	7024557
20	7026109
20	7034838
20	7047334
20	7048603
20	7056101
20	7060875
20	7061535
20	7062120
20	7063455
20	7070450
20	7070458
20	7078889
20	7085233
20	7090107
20	7091422
20	7091755
20	7093806
20	7106950
20	7108398
20	7115007
20	7115406
20	7119481
20	7125634
20	7139186
20	7147236
20	7155261
20	7175055
20	7178300
20	7178787
20	7179310
20	7205633
20	7209024
20	7209519
20	7221642
20	7223167
20	7238048
20	7256973
20	7260000
20	7268436
20	7271552
20	7277483
20	7277637
20	7278233
20	7279455
20	7282544
20	7282702
20	7286612
20	7312495
20	7325694
20	7332642
20	7337382
20	7347563
20	7349187
20	7373882
20	7374010
20	7378899
20	7380799
20	7382100
20	7385015
20	7387317
20	7390182
20	7390748
20	7393621
20	7395859
20	7397060
20	7410480
20	7416919
20	7420380
20	7425243
20	7425945
20	7429005
20	7429036
20	7433624
20	7435955
20	7436417
20	7437189
20	7441501
20	7444443
20	7447291
20	7448401
20	7448914
20	7449413
20	7450896
20	7459972
20	7460282
20	7465584
20	7465905
20	7468027
20	7468617
20	7468724
20	7473331
20	7475342
20	7476325
20	7477044
20	7480020
20	7496702
20	7503682
20	7509402
20	7517825
20	7523658
20	7525993
20	7526923
20	7528206
20	7531520
20	7537995
20	7542496
20	7552887
20	7563019
20	7567625
20	7573839
20	7576882
20	7578907
20	7578909
20	7579640
20	7588770
20	7589205
20	7592957
20	7594214
20	7594222
20	7600031
20	7600612
20	7601180
20	7603134
20	7609964
20	7610002
20	7612702
20	7619210
20	7627758
20	7632172
20	7636261
20	7636373
20	7637546
20	7638973
20	7645068
20	7645631
20	7645780
20	7647071
20	7647252
20	7647418
20	7650984
20	7654259
20	7657739
20	7659672
20	7671747
20	7672132
20	7677222
20	7678054
20	7679830
20	7680046
20	7680617
20	7687127
20	7688384
20	7691139
20	7693921
20	7697580
20	7699909
20	7700007
20	7754635
20	7756415
20	7759554
20	7763629
20	7767508
20	7779348
20	7783224
20	7811094
20	7819672
20	7825679
20	7832786
20	7834063
20	7834897
20	7841761
20	7845565
20	7855378
20	7856494
20	7866829
20	7878589
20	7893817
20	7895781
20	7900075
20	7907510
20	7908219
20	7918304
20	7919025
20	7919751
20	7923850
20	7927141
20	7927142
20	7928810
20	7944522
20	7946408
20	7971054
20	7972481
20	7972559
20	7986658
20	7986808
20	7997635
20	7999176
20	8001431
20	8025802
20	8028978
20	8030651
20	8034066
20	8042776
20	8064925
20	8069616
20	8074374
20	8076016
20	8076110
20	8076605
20	8076745
20	8079627
20	8080272
20	8081579
20	8081732
20	8082751
20	8085330
20	8085512
20	8086107
20	8087820
20	8089517
20	8089971
20	8106893
20	8107314
20	8109832
20	8109952
20	8112587
20	8119616
20	8121634
20	8126726
20	8128988
20	8132941
20	8139631
20	8161312
20	8162442
20	8163636
20	8166195
20	8167392
20	8169083
20	8169997
20	8183744
20	8189859
20	8193159
20	8195271
20	8196957
20	8205026
20	8219518
20	8233109
20	8233352
20	8234852
20	8235213
20	8242895
20	8243512
20	8243979
20	8246186
20	8253273
20	8255731
20	8257974
20	8259619
20	8259625
20	8261989
20	8263458
20	8263579
20	8264210
20	8274260
20	8278536
20	8299094
20	8300173
20	8303189
20	8304507
20	8314856
20	8338567
20	8353157
20	8363096
20	8381809
20	8384705
20	8396988
20	8398096
20	8408871
20	8414616
20	8414961
20	8417092
20	8445507
20	8453941
20	8456943
20	8457090
20	8460961
20	8461549
20	8463545
20	8472607
20	8472823
20	8473495
20	8485400
20	8498827
20	8499175
20	8501972
20	8503532
20	8505903
20	8507591
20	8510285
20	8516921
20	8518487
20	8524327
20	8525531
20	8527825
20	8528206
20	8528853
20	8528892
20	8529411
20	8536628
20	8547455
20	8557109
20	8560519
20	8563681
20	8565345
20	8567003
20	8586523
20	8594590
20	8602727
20	8603576
20	8607780
20	8608030
20	8610429
20	8629598
20	8629664
20	8631497
20	8632326
20	8642163
20	8664043
20	8698636
20	8698723
20	8711040
20	8712530
20	8732689
20	8733618
20	8742504
20	8742623
20	8749659
20	8750674
20	8754903
20	8761722
20	8762044
20	8763781
20	8765755
20	8775438
20	8781086
20	8781391
20	8800235
20	8805052
20	8816682
20	8817303
20	8820679
20	8825772
20	8827859
20	8829153
20	8830360
20	8831279
20	8833755
20	8835862
20	8836793
20	8844495
20	8849027
20	8849836
20	8853808
20	8854897
20	8856555
20	8857700
20	8860274
20	8862157
20	8864448
20	8866104
20	8866293
20	8867952
20	8876455
20	8881370
20	8883356
20	8898045
20	8901187
20	8902209
20	8902456
20	8905156
20	8905672
20	8917495
20	8934068
20	8940534
20	8940620
20	8941669
20	8944890
20	8948863
20	8964143
20	8973261
20	8990725
20	8995456
20	9000243
20	9003819
20	9006184
20	9006376
20	9021158
20	9029524
20	9031719
20	9035326
20	9038919
20	9054538
20	9057477
20	9059003
20	9060478
20	9061060
20	9062757
20	9064025
20	9064139
20	9065154
20	9065164
20	9068076
20	9068820
20	9071158
20	9071866
20	9083387
20	9089546
20	9089665
20	9093531
20	9101107
20	9101394
20	9112931
20	9114101
20	9120359
20	9143443
20	9162559
20	9172527
20	9179818
20	9218510
20	9226384
20	9232355
20	9252836
20	9269053
20	9284757
20	9285419
20	9291201
20	9296586
20	9304821
20	9314718
20	9319045
20	9321400
20	9322318
20	9323302
20	9326609
20	9349288
20	9370506
20	9379336
20	9387138
20	9405698
20	9408015
20	9422557
20	9461899
20	9468854
20	9470161
20	9478271
20	9485725
20	9490629
20	9495893
20	9496285
20	9498085
20	9498657
20	9499554
20	9501237
20	9501606
20	9508085
20	9508968
20	9512956
20	9534204
20	9550728
20	9553745
20	9555838
20	9565636
20	9581489
20	9600926
20	9629120
20	9646310
20	9647997
20	9653827
20	9654918
20	9656551
20	9656557
20	9657187
20	9658700
20	9663006
20	9671401
20	9672845
20	9672847
20	9672991
20	9676501
20	9684394
20	9685887
20	9687136
20	9689586
20	9691333
20	9694280
20	9705987
20	9710437
20	9712839
20	9713297
20	9714035
20	9724039
20	9725971
20	9726523
20	9729696
20	9737885
20	9741225
20	9742460
20	9747558
20	9753116
20	9755918
20	9759115
20	9760135
20	9762363
20	9763572
20	9765317
20	9778900
20	9786785
20	9794746
20	9801508
20	9804464
20	9804537
20	9806873
20	9808450
20	9816826
20	9821742
20	9837589
20	9852775
20	9855273
20	9856100
20	9858128
20	9863736
20	9865040
20	9865309
20	9868070
20	9870680
20	9871646
20	9886528
20	9888270
20	9889735
20	9890442
20	9895902
20	9897728
20	9900558
20	9904636
20	9917389
20	9921860
20	9927203
20	9927674
20	9930740
20	9932364
20	9932511
20	9939470
20	9941213
20	9942869
20	9943054
20	9950573
20	9960142
20	9966908
20	9968444
20	9968446
20	9969561
20	9970183
20	9986486
20	9992047
20	9993635
20	9994098
20	9994102
20	9999053
20	9999996
20	10004223
20	10004769
20	10006819
20	10010536
20	10012021
20	10014990
20	10027234
20	10028913
20	10031011
20	10031254
20	10032972
20	10036930
20	10038534
20	10040772
20	10041698
20	10046178
20	10047720
20	10062582
20	10070938
20	10071297
20	10075508
20	10075669
20	10077820
20	10078897
20	10079761
20	10104648
20	10105066
20	10107047
20	10107331
20	10110726
20	10114705
20	10120207
20	10128619
20	10130767
20	10134460
20	10134479
20	10140125
20	10158589
20	10160773
20	10163346
20	10171808
20	10184381
20	10186371
20	10187114
20	10187643
20	10189496
20	10191904
20	10194560
20	10197377
20	10236580
20	10240209
20	10243233
20	10248188
20	10249652
20	10261548
20	10265699
20	10276336
20	10277219
20	10278870
20	10283430
20	10290401
20	10292712
20	10298295
20	10313996
20	10316759
20	10320106
20	10324663
20	10324673
20	10330158
20	10331291
20	10332227
20	10339062
20	10347972
20	10348858
20	10350360
20	10351328
20	10354659
20	10359699
20	10360941
20	10363855
20	10365881
20	10365882
20	10370762
20	10371645
20	10374440
20	10377174
20	10381165
20	10384906
20	10387402
20	10389846
20	10391800
20	10396803
20	10404636
20	10406450
20	10409491
20	10410686
20	10411071
20	10412596
20	10414780
20	10416686
20	10424855
20	10427168
20	10427547
20	10427938
20	10428732
20	10430839
20	10433956
20	10434384
20	10435067
20	10438057
20	10445421
20	10447504
20	10457818
20	10461053
20	10463805
20	10464292
20	10466266
20	10466993
20	10467573
20	10468720
20	10470839
20	10473623
20	10476171
20	10476683
20	10477315
20	10482386
20	10483419
20	10497032
20	10501183
20	10508385
20	10514580
20	10516648
20	10518939
20	10527937
20	10533967
20	10539007
20	10561673
20	10571175
20	10572994
20	10573001
20	10589603
20	10591553
20	10597026
20	10602352
20	10602968
20	10609062
20	10610490
20	10612254
20	10619289
20	10621047
20	10621923
20	10623035
20	10627968
20	10640965
20	10643681
20	10649685
20	10657802
20	10659945
20	10660047
20	10674635
20	10676849
20	10681499
20	10696922
20	10697473
20	10699025
20	10700183
20	10704886
20	10705714
20	10705788
20	10716778
20	10717773
20	10724174
20	10728870
20	10739837
20	10744522
20	10747404
20	10747911
20	10748365
20	10749126
20	10764376
20	10771464
20	10780635
20	10785666
20	10791686
20	10809225
20	10815072
20	10823679
20	10829290
20	10829664
20	10829665
20	10832408
20	10836578
20	10842962
20	10853161
20	10854546
20	10868703
20	10870958
20	10882979
20	10887909
20	10890622
20	10894408
20	10894774
20	10897441
20	10899495
20	10901077
20	10901407
20	10909712
20	10910562
20	10911493
20	10913967
20	10916042
20	10916472
20	10932226
20	10940398
20	10943773
20	10945711
20	10948825
20	10950912
20	10951230
20	10952081
20	10956875
20	10956941
20	10957814
20	10962381
20	10964222
20	10966541
20	10969095
20	10969523
20	10969787
20	10970723
20	10971586
20	10972410
20	10984345
20	10984349
20	10984418
20	10985477
20	10985558
20	10988975
20	10989562
20	10993815
20	10997299
20	10999057
20	10999066
20	11003699
20	11006148
20	11022126
20	11052721
20	11053866
20	11054681
20	11057734
20	11058467
20	11059455
20	11070879
20	11071463
20	11072615
20	11072724
20	11085387
20	11092168
20	11093272
20	11098107
20	11110240
20	11118786
20	11118803
20	11124888
20	11143655
20	11144002
20	11145912
20	11152331
20	11161396
20	11162508
20	11169094
20	11173294
20	11180096
20	11192287
20	11198556
20	11199953
20	11212120
20	11213808
20	11215632
20	11223979
20	11224146
20	11231389
20	11236835
20	11237952
20	11248314
20	11254390
20	11260779
20	11267603
20	11269991
20	11275558
20	11278610
20	11288873
20	11293400
20	11299406
20	11301750
20	11305466
20	11315789
20	11321378
20	11325388
20	11327877
20	11335863
20	11337208
20	11338000
20	11343035
20	11343205
20	11346984
20	11349679
